feat_0,feat_1,feat_2
8.738421666653775,3.461684241358537,4.654973287466624
8.331644792958908,3.7261786308035387,4.546676909124344
8.914507391217699,3.7971577481915015,4.873325119862953
9.266173266316676,4.490225040477767,5.5042595114482475
10.262312007740103,4.615779463028626,5.698204411907658
10.15442937045452,5.310135773537223,6.122241359803404
9.357813455190024,5.166459873792692,5.8666223796089065
10.662041984697398,6.099264069664338,6.828581269574703
10.56812532692045,6.565718860262497,7.1998357119479985
10.678918774176731,5.960917412905221,6.891082027149652
11.57208724978979,6.826105710387874,7.632150020446107
12.019007109451405,7.138300697741987,8.250852393226396
12.191210564143047,6.360996433826241,7.824488490956788
11.509485450246057,7.0808098217279705,7.850534299157579
11.956420297625971,6.471365874589637,7.6162576593039795
12.434287566705812,5.828496443272478,7.249591690019733
12.887426668493218,5.66649784435647,7.205084063367675
12.26252591366766,5.46749807375652,6.841694695321966
12.481745013125469,4.939573049769943,6.596543926112992
12.062885969853529,4.721626797733912,6.286328422693967
12.02795014481621,3.978137750296369,5.340567744734878
13.010837412654478,4.071770141534167,6.033414808636085
13.23023304687572,3.451996911494904,5.585102306024416
12.433649044141871,3.79663218159539,5.371378333268971
12.860422299950043,3.6149389681269604,5.471623201581098
12.401844498075393,3.820302911546412,5.673277027414422
11.736534334554815,4.655167780783308,6.029578327621738
12.056268307339153,4.92739303617828,6.567763699963657
12.442525631436414,5.149512868618374,7.080889920105855
11.438336085814381,5.0323061705982255,6.15631494711446
12.009701602236714,5.658306032745337,6.652376226012858
9.680793915083736,6.483929309993753,7.184065950132725
11.160951252187612,6.4781752458717925,7.559042948160186
10.552857066990478,7.374836967671166,7.964267712766075
10.123116550437356,6.951884091251914,7.87678271575321
10.089631282898395,6.947614734947009,7.308296884592638
8.832708194496123,6.751153800172852,7.306048403643828
9.514593551496299,6.739100377111343,7.173026847836556
9.619462073898498,6.41991922086566,7.403703372713688
10.017920536819181,6.372432603006582,7.500033260402725
8.882209039859145,6.090239262692154,6.495301900568883
8.626099093621367,5.184203161847616,5.762670921020651
8.697008445617424,4.637401546278884,5.621240503542553
9.353126557393658,4.129138388069013,5.096509891976039
9.038322097973298,4.526737226293945,5.419971957043368
8.619066441259937,3.809951912471182,4.776852502337415
9.1820592150993,3.3502440826806534,4.132672477924851
9.046425742083713,4.06657358135929,5.059776464285327
9.584668390334405,4.754011115796235,5.582197015891034
8.880317602057291,4.159140620861371,5.004751452620601
9.225142441149536,4.65588706055567,5.8584645373682065
9.374851711576545,4.744548807564269,5.419308009510873
9.042672021348993,5.057104536388877,6.016859070730496
10.144552790328857,5.755722944896329,6.577696327916472
10.364278530720588,5.786146204397182,6.645820635962697
10.48517695399152,6.3202176942215695,7.3112839253859025
10.622039966183818,6.652169513638625,7.514153863061441
10.292314628974792,6.598610969583744,7.45147430090586
11.050343805745927,7.251501444294559,8.204906848691406
11.346022516066325,6.957512072991377,7.768952484969702
11.365110470758545,6.73716519158575,7.540306900518759
11.922864492370426,6.979991058747778,7.751535640160748
12.427595932992215,6.316119777242508,7.373332902396659
13.372187162462644,6.28845434721074,8.295019795322867
12.698315391967498,5.920492868660524,7.524993289469276
12.89743104636541,5.8657686697494755,7.001886271831058
12.862431147048955,5.299180902210209,6.547339359829245
12.042727424940786,4.7924919123764536,6.338912227233019
13.061317563732768,4.739669717980265,6.513452246606359
13.146168561827057,4.6780241590285385,6.4814298066517155
14.357674513099187,4.283454352471957,6.247307225886664
13.008394019066817,4.073105785953015,5.835072580575196
13.202886703757112,3.7325603908613507,5.692201558272375
12.952298220079417,3.96142779540073,5.776780481595134
12.274316832194264,4.432772416913776,5.557221225420367
13.29243789280909,4.657146339352214,6.33824472392855
12.935060728200767,5.150680041450581,6.537274891948556
12.771086478106472,5.616994977469124,7.082855561378297
11.718813620806062,6.152136393960801,7.862523639850536
12.657646260837407,6.33885036658227,7.676105878528158
11.026454242933571,6.821610664927678,7.599873443294378
11.784095014028747,6.938380430119692,8.091883647296955
12.345227812904994,6.481248769527441,7.7505821556447945
10.514065370306048,6.848199381854373,7.665391477635078
10.489471360868905,7.040662472717117,7.85179436899061
10.593576577174463,6.5761296828243285,7.790927774660265
10.07475482473847,6.8856387907786845,7.297284310505459
9.349097779881989,6.85922524970311,7.451926171101177
9.97518727554564,6.408857123162975,6.9368469276432005
9.247821657585368,5.595967138720934,6.43744057176227
9.87814036431356,5.72398927340121,6.3710821892864615
9.070633777951059,4.964600237160636,5.702333582597705
10.222854169918461,4.513214036884767,5.596124080643926
9.003798852374503,4.196941095261059,5.353475990552691
9.21291578504062,4.145370354619959,5.342570329492575
9.790705151828291,4.0735469544376315,4.967835118626487
8.809993340325645,4.297236127279043,5.210774392088333
9.611616934711758,4.449134088638302,5.339714686903159
10.253917272209174,4.645253634266196,5.515285379719725
8.927602531715358,5.091081450923909,5.814982256997324
9.981290443714574,5.683965314782117,6.481733782877445
10.200847185266834,6.004866240632395,7.329405726828388
10.665340931303708,5.6677591771188105,6.753867493027929
9.878017296357527,5.713823659529407,6.2711388867441835
10.07352258808851,7.075956145151607,7.562514632904799
11.243591008478742,6.62897449615203,7.756174457703252
11.387825869487985,7.126459118865797,8.396421023564221
11.625246425172936,6.898966092182192,7.52702549633275
11.933890571877093,6.663294608159598,7.341428923875288
11.677367413540459,7.221476924138097,8.486848057092926
12.382375953949857,7.053406719870617,8.197123402160647
12.65004358485277,6.347046879781986,7.4339876744208695
12.368394795571762,5.385915880010308,6.889337480347085
13.861981467429754,5.616126665524264,6.738148078101986
13.347942946007471,5.514312633966988,7.081713797694517
12.673004102402706,4.596326529367764,6.27722627854337
13.727930909248952,4.789347804153926,6.761918453080497
13.014772197476645,4.496368939571442,5.997270400693976
13.968116803328604,4.529898710446726,6.434679761303773
14.195351246360246,4.345874110524247,6.13068461247953
13.215712297680689,4.0741905783019305,5.953571673312546
14.08626256607954,4.8799333448226845,6.5421299246014515
13.758503496058559,4.716780956312081,6.443505296429333
13.880684184929281,5.071808638147024,6.634420668545429
14.307052342331003,5.166791044624266,7.125070552530344
13.098332427550142,5.707015324642544,7.356968968555397
12.682226129678632,5.96778775344571,7.263751314700812
12.430813289772184,6.548116182022975,7.732303202564823
12.265602205720716,7.42917271582252,8.106740330875452
12.417698250662308,6.747467762797249,7.821578530768904
12.397955761738038,6.82982032007058,7.933406484995722
12.129011866793626,7.811351098248083,9.199041870163185
12.163591624518022,7.261091636288045,8.019198228779208
11.515834478810348,6.978316284078685,8.178655370775505
11.999387264248947,7.257631577998639,8.405354469941864
10.911422478011664,6.458315338078942,7.405064046963514
12.186577235091377,6.8310314817178615,8.253864729231593
10.937263169297559,6.103377761401778,7.144575937502307
10.012327009934484,5.370398009902514,6.376615649042494
9.743527265417868,5.807192463979654,6.583835293663788
10.382580356617567,4.672625351319178,6.059330128862581
9.918614502405038,4.843590505926139,6.077889151984095
10.304887214455738,4.565899034688346,5.588561213142583
10.132044310829395,4.820522386819639,5.618977332701837
9.83753208681502,4.954564619584455,5.890561985551438
9.460549684109255,4.650563139043071,5.452552735176779
9.16800188619969,4.658314467116324,5.547547036009926
9.774629491376183,5.337991642881738,6.472806839517455
10.528545292229696,5.363456821420582,6.305014184565047
10.338391021061069,6.564016174257985,7.310326467356287
9.766104125092424,6.3941891669786015,7.080176705563045
10.657496251068212,6.610403534606359,7.589508254339787
10.967088185279469,7.091064263539288,7.416891181090405
10.554563933696,6.874900218817746,7.489492902840338
11.310613447603405,7.142404527880404,8.018303050280899
11.511724584893292,7.850124172383328,8.822460046170693
11.16784838395608,7.246820455742183,7.932645551883721
12.17889368017414,6.984964810872074,7.648440043524113
12.541058730312722,7.2266559975380105,8.413478833286181
13.058905395917343,7.1157112463989005,8.177277598537465
13.29315013138681,6.618914560853302,7.715828343141931
12.314672664224885,6.318814305741753,7.393116899495736
12.756657984627385,5.409732905775387,6.842212850014617
13.686611845461705,4.853456799977451,6.4991388761666595
13.86791946100768,5.424739923806834,6.67226261982719
14.026179694157054,4.644157942670701,6.699975532345398
15.8260198502594,4.520861355629882,7.03686806281153
14.287558287936891,4.948458242554717,6.946582649899053
14.642357321547676,4.772980263386594,6.519318540933847
14.593054338603146,4.897728225947824,6.796495141689384
14.451749082509442,5.653840531690504,7.4121179788084
13.946939879137206,5.12694453088595,7.010702478448584
14.431597642836941,5.965123470770585,7.792086402927473
13.583241497663254,6.097103937469122,7.447496689752248
13.740246547634028,6.553806251312747,8.007493421859717
13.478344711637032,7.298540527923751,8.625957445589457
13.600031281550539,7.30801089866671,8.85757943967283
14.532899787921702,7.56052692939155,9.095902809062526
12.239874751907553,7.875640940626543,8.90629904035785
13.299379200556611,7.5005141811371345,8.677052510606902
11.921021838734884,7.312125839231901,8.515996868173199
12.254700534233892,7.105595347470351,8.217368944014959
12.794475298483684,6.595753194967024,7.663280033635642
12.041473542419126,7.496862138982099,8.686458413694544
11.233747836705641,6.192266057937287,7.340143068198764
11.186099040000668,6.073623912924278,7.0075101341138595
11.666291526263914,5.6737274423795485,6.776341665676574
10.759246179556483,5.492222009342726,6.60494195241363
11.049135082933608,5.339060991981969,6.573712769225815
10.801759434400328,5.119103940831266,6.29509349267132
10.31554397519306,4.541188028995715,5.758320952923762
11.602317939730625,4.619863485864077,6.356345851552663
10.7648464785687,4.810885245712886,6.215986122731026
9.38285420521382,4.806354556468277,5.7597816044703904
10.467173700528171,5.60654350102617,6.766931657080067
10.053053310759262,5.587292485491468,6.27393986983952
10.851642165940733,6.027234768161159,7.071701657706436
10.10162659819334,6.39886438060021,7.501278094065458
10.542977674334512,6.945270724899378,7.621202935707931
10.9838377884862,7.014306467611113,7.638685946062314
11.321851111533482,6.886610587393069,7.643240914502541
10.470757584614732,7.638944491202448,7.987380502416428
11.107178877494576,7.478481671296053,8.047268730910218
11.25901999621609,7.571414995475074,8.234834375905272
11.407086278343785,7.85979794506013,8.288142207881133
12.865347345810834,7.910523027106753,8.904611557637491
12.441824388351861,7.312041644800651,8.518453628268222
11.869558022832468,7.092649903779692,7.866480291560863
13.219597440655999,7.153893051044343,8.670890713695027
14.078457872836028,6.332225953846568,7.98363075534998
13.78248173564493,6.657276366600344,8.288433557534074
12.743822365226423,5.689652893689457,6.968919877226424
13.483453468151826,4.686111000473436,6.616484539422438
14.562549786450692,5.206964380654707,6.859694681734842
13.75719175274219,4.950458776031231,6.889854871540725
14.490565565077144,5.1769258262248234,7.074021641953995
14.786971131646707,5.048065665947381,7.106497003084203
14.038647796801264,4.959425099128209,6.54015071753785
14.544811823426475,4.877050357333361,6.631588682096663
12.995419786822008,5.497293022814195,7.116364019266435
14.113859636189398,5.671615296083423,7.170394563259778
14.478290425760797,6.1458429650585895,7.904973715618857
13.928221441607882,6.889802088979962,8.024058398213496
15.285859756897857,7.580971351305413,9.291583874957237
13.643585162023712,7.514061630726717,8.493461674032414
14.001004242203086,7.2802731870661,8.734879385629402
14.124464500500423,7.9272695398996404,9.291834718748998
14.596207149118005,8.208989445993694,9.347078622932642
12.955576272613715,7.620953868137791,8.804283662449922
14.037830981446827,7.618832955674782,8.954721013495902
13.232496304839497,7.430066630198585,8.48278419388822
12.499912141604629,6.884530506075322,7.805895896365942
12.981051737131631,6.95771269780694,7.769855367337362
12.608863380658123,6.343715555417675,7.666675129925704
11.972511787090891,6.122631165518324,6.979646735560426
12.078651937125654,5.373752346659375,6.733801104640893
11.63383585336569,5.2031023381231645,6.43655939795522
11.681188168040682,5.317676301671674,6.726207230033116
11.77197112540315,4.84426131493887,6.1693941771337535
12.071981922521102,5.428089155370022,6.690978151530819
10.522436399582542,4.846220404882016,6.1278377446797805
12.096862582396092,5.1883673120489116,6.637077971935171
9.97184306764844,5.644117077782105,6.5728934671919275
10.81953295102483,5.254490280120082,6.461352332262736
11.168105146385745,5.518528788751991,6.3413296356373205
11.024442477010972,5.982303105628967,7.142088715902764
10.614075738632327,7.212003798681924,8.014911945474726
10.893825842231056,7.034442556232266,7.602982587716725
10.853845427738543,8.283119957480292,8.748448956797102
10.93666177052386,7.589763826079434,8.251281957442792
11.813774562958928,7.969254130392712,8.711258860025609
11.74941353112515,8.432632985770363,9.162761088155026
11.427974697784729,8.525716605881339,9.392441580628255
12.446292589513197,8.39748917866758,9.42360320637127
12.38740065506895,7.908170040957762,8.54157232509372
12.88905128508977,7.547218757743442,8.739999261273917
13.054147953833196,7.060986652414148,8.52540557660504
12.58550249453896,6.733508322849991,7.981268861325626
12.98057594703012,5.9514157174476665,7.575443848401351
13.891026576891335,5.514540334973322,7.592291672497078
14.071434238086082,5.453327490996895,7.381690749636129
13.993056551221349,5.1699065075658694,6.984398235425312
14.284234196239343,4.940142845768215,7.017978810679392
15.067926659751592,5.238916234237015,7.2336958859593095
14.315240791133665,5.372702823137552,7.165991025393766
15.042204541589049,5.267483960210895,7.1521452293437795
14.798557778715091,5.9275988525367485,8.014473309538838
14.893272430976696,5.4574932657599495,7.180963365614899
15.62396292745097,6.108673594562297,8.318205006075654
15.528761631350559,6.344953303819144,8.281687794073502
15.532808274856862,6.393267582531861,7.941314486036473
15.757313905034545,7.295195794247181,9.06114927500294
15.062614953406685,7.599135919264838,8.671826424562884
15.310630590579521,8.333073028649293,9.853686144401546
14.7035224727073,8.223132244800036,9.696256586979288
14.8831096617958,7.782743952701239,9.08434590338974
14.494022684673535,8.600116509333862,9.803607283592914
14.424068487081307,8.265348214334262,9.887923755633729
14.471085860921892,7.840289482820411,9.065299417588319
13.547138763752626,7.2920547703450636,8.331290051615257
14.773573412172448,6.71539679663674,8.623364800236402
12.987657776378766,6.5083379671786945,8.196719367124867
12.642905693606144,6.563396018257493,7.780037087696793
13.588388969621437,6.445375891780388,8.07627111443027
13.168451572651758,6.03731288670183,7.731835806997993
12.855810803156736,5.194307067787472,6.5781109683536485
12.64066540642871,4.860226030579696,6.319252738675925
12.11830610899161,5.192265874073361,6.823648823687958
11.49227860239971,4.6755794508975415,6.375922136939677
11.81687579354528,5.45791220857878,6.842281097606951
11.302763293239916,5.560059052330578,6.532637029812036
12.017905761776834,5.780189049439538,7.425144614246886
11.374358276658626,5.808360512166162,6.8153658855022625
10.982676900146366,6.83408003197091,7.596771849371711
11.213253622316962,6.913418315755195,7.841852943965473
11.590412270281268,7.089024949286912,8.30013449762874
11.143563222140632,6.893981507795321,7.914693045974829
11.086776769626475,7.990783634161469,8.692955361326852
11.72218950081391,8.685564218434518,9.385546980934018
11.853827434550327,8.708377764364363,9.346170632130251
11.63550192676286,8.026759862457721,8.86013617822245
11.835386635333455,7.838374487568128,8.131864901582333
12.390454464093875,7.926292448602325,8.759803359886677
11.772450481047898,7.180484368243516,8.14714197778775
12.030019007442368,7.213766137599613,7.946813894844263
12.623398115044058,6.969824083515428,8.177803553383468
13.132609957015466,6.72485139951152,7.965508866815085
13.655453782798984,5.969953777056029,7.858148917867718
14.49834457560338,5.633237703167092,7.720863022697321
14.446209585930712,5.19756711829638,6.954134497999614
14.186279840387638,5.06804715435444,6.861526149247742
14.493999244252091,5.2020563324295415,7.045655401672374
14.224305822266034,5.436320912611247,7.10358599931028
14.919837643861184,5.755037282193316,7.627002351332514
14.9666971660915,5.483386143016067,7.2283919338536355
15.430015131173075,6.487806570687858,8.050125215797397
14.986038633155871,6.325434352033441,8.182097453037981
15.76178628971089,6.793589811695474,8.71313502414292
16.340943957958665,6.96906506390941,8.682577690787262
15.561673382628117,6.832727921918107,8.757588100212631
15.826909317906013,8.140873790688136,9.551765350298647
15.949646497312937,8.340091274804385,9.912635366913692
15.351502796647388,8.18949047229814,9.785961739690482
15.581700345837252,8.350097215167462,9.789695328360677
15.364952051394928,8.43867050474483,9.914874996503075
15.269864534826004,7.670274348610706,9.086906457076251
14.672589319929644,7.746944368575938,9.092780042161062
14.887825591714419,7.8382794038865615,9.207016755276067
14.92250649382616,6.866941740703009,8.328739022019592
15.181820909266884,6.948067379649999,8.559463252950222
14.70701518737232,6.0697968909591955,7.487516890469071
15.067257695884381,6.259928994730045,7.923163985532494
13.366326218555987,5.803647383530945,7.259208051862019
13.945493851231728,5.09642234955169,6.815000699388622
13.36429122853948,5.785533066903551,7.252985210056582
14.138652361239483,5.169622526960586,6.951075653844339
12.422343509118996,5.203035529462081,6.742785429010676
12.20456857432467,5.661132653492629,7.144723252485543
12.141209465420616,6.188931033048777,7.249433674153492
11.217025652293522,5.855253454306472,6.6869677228260525
11.878466638155594,6.545275387300592,7.403504755022972
11.650779564291117,7.048644950099166,7.871631288698571
12.023083860647795,7.521160249832731,8.351160708432442
12.066303486431204,7.732932466583167,8.445607457313283
12.812031962751401,7.885551820054833,8.611624515744168
12.359158462236481,7.990761039482033,8.773216358538084
11.636973670711422,8.419731904347513,9.09946558164309
11.548679631735512,8.128358296404317,8.931428456637668
12.346305480821211,7.52748359438522,8.379763361050754
11.571227545485645,8.390006046923963,8.943650782207612
13.304702897375593,8.296840624105677,9.113073416990199
13.16062584850326,7.0111202693374715,8.234733551095674
12.53984166936269,7.060309356240812,7.986530092027025
12.139925387251134,7.165746278301561,8.275207662739716
13.910687081713352,7.2140200732597375,8.196180176563638
13.425350303043981,6.246238112302619,7.6101346159603995
14.35824168885812,5.715938945851441,7.504620962291126
13.202786170602813,5.6460929619918865,7.194198506978572
13.960978955651717,5.968574186310859,8.10566187297513
14.520001624188794,5.316210746262639,7.226928926761452
14.78973940225172,5.326353658571318,7.018219887938996
14.778474612463798,5.57613883766873,7.397513143209929
15.536995470758688,5.678341245742557,7.294822824052493
14.895283997166082,6.316801094798439,8.016377725412617
15.539836743040931,7.134174969887099,8.648696113117714
15.828803666859978,7.136923781934792,9.058377814031862
16.156873521961412,7.357522517015891,9.007484663085888
16.35792047163475,7.712456619325326,9.418196206628162
15.512253455538442,7.646702929170823,9.092701466163465
15.348996371488733,8.623971038820802,10.316746375725057
16.764891867805797,8.490537580329763,10.081159884601389
16.270731507447174,8.515856025922812,10.433342530923525
15.677869764312028,9.481821009787064,10.883861113115708
16.7452300926933,8.468663978186363,10.220390546554828
15.91649316815046,7.920122856751272,9.593143548494613
16.310675077583493,7.712092721138332,9.510568652070615
15.592853452562435,7.827762280412811,8.995245998973616
16.405944467025943,7.133981123161319,8.932597113104093
16.05117776942504,6.285288038851029,8.407497579202696
14.831767031129823,6.635768680372567,8.265188913829197
15.213165249806895,5.853896602558492,7.444712362647458
14.81335444192118,6.382951227188607,8.058550980019628
14.934315778766186,6.000125680280796,8.127784803228973
13.526871802581336,5.495803431302375,7.351395448665111
14.115645955669509,6.0704161690869345,7.667061324530244
14.07296313805544,5.861318547481556,7.693937321007951
12.447122908585014,6.340171930756843,7.488260722248868
12.532800239082171,6.545419845188333,7.402121606601757
11.921289699262577,6.512864435848959,7.409656290905772
12.644270097226148,6.966935050304755,8.414979813390673
13.000115276893947,7.862216812928136,8.834997889355437
13.281524421115979,7.819567400368017,8.863282008642607
12.484934357619581,8.114565632807215,8.928671738514712
13.209733271328272,8.192501331871844,9.57677503767773
11.683895814036012,8.76096845911164,9.670745713168927
11.532255323465877,9.308757475772943,10.197213092001157
12.397651649094314,8.323628865157321,9.10662437986471
12.689919691879345,8.50630394267848,9.402151990268072
12.583998521020911,8.689326338404465,9.164932265043596
11.697623098976035,7.936107582626291,8.983797571119895
12.844413494692022,7.738940106528715,8.52647887390779
12.4186710378902,6.901281941555938,8.048114873575317
13.609265769830063,6.9652635615085225,8.074603497646262
13.679791774844997,6.423856720498633,7.757270366020167
13.263811001466951,6.470058826924156,7.661356775622775
13.725686767001942,6.297177709792774,7.661304469099445
13.709726771926912,6.572980353171983,7.892505096293174
14.46866045136341,5.923889951964073,7.523190292858926
15.238237627379236,5.903850155541048,7.937394432264747
14.524516751161931,6.01927718479654,7.499352539457114
15.518272363128284,6.098389940376978,8.026474710330012
15.2383785390172,6.621545153038487,8.588503660695341
15.329134088453777,6.798151009304501,8.401708352231678
15.87557903188009,7.330538292880867,8.895962662531193
15.593405324341893,8.068507828336164,9.52738240250126
15.991831198330429,7.738037230416096,9.624741065671106
15.800715158637612,8.697623740118534,10.157063550013023
17.48447559904851,8.994172625878626,10.585990361591083
16.592206277443243,8.718468181336275,10.389991130795277
16.266190702860253,8.173443530297423,9.571534534842705
16.733043412223655,8.581542143305276,10.348114299177542
16.548410476611963,9.008136469644992,10.59791273257874
16.441628232823703,8.378799753090163,9.929803754809095
16.776737454953754,7.780209330311523,9.411797795550523
16.73740970602769,7.57179609128534,9.22758262977712
15.955775911746315,7.592186007951378,9.371867455979547
15.771185091535052,7.120791502806654,9.096666321050147
15.738044656009128,6.528320370249099,8.242803677995347
14.522546765835632,6.18429250467577,7.94362069761804
14.698653574270084,5.943434449610197,7.277072870821761
15.910816908051968,5.639388205216845,7.576750399652431
15.813150323879261,6.3546127068408325,8.240108443674337
14.625481980221808,5.829415119802993,7.40669180849039
14.797612014399286,6.446109450570983,7.929108688378724
14.42824530294206,6.780734643796912,8.176680864332164
15.58319129885828,6.939493269444378,8.726671420992433
14.38628010751386,6.877285338530806,8.34161848864614
13.560470699674687,7.521119027100955,8.281343114950706
12.963135567842414,7.785969885736491,8.397262991630662
12.475750354319631,7.88888944178096,8.684888588717259
13.243075966929586,8.572967956296294,9.598526875633663
12.652170522425807,8.365326168328718,8.673194070603088
12.236760112610861,9.23019255597207,9.731560032069503
12.572139056421358,8.790614810810482,9.441670088629174
12.333172541336262,8.94423663619546,9.899691372865313
13.727517360679737,8.824024467140505,9.72771868350578
13.366245377017345,8.427988679668612,9.492237816086543
12.993900646751383,8.37600814044259,9.32783806972184
13.840317964512977,7.700757470667018,8.50255627347477
13.270028302819775,7.721389189237196,8.984758455280058
12.958331413784293,6.672977528272204,7.97312760646588
14.332467826777444,6.757913873863923,8.374478392381546
14.043884517257384,6.996018527937654,9.190839267088865
13.47786957463333,5.880862496941677,6.983441324580289
14.138581555588837,5.832787769408942,7.838885856597143
14.044811098977895,6.144172354897675,7.666810599833648
14.04793366738922,6.099985795148273,7.747041150477064
15.4630887737658,6.306150924105407,8.128436044977237
16.215374787363665,6.591095967264482,8.43110446460471
14.818095987420145,6.950416440568548,8.409985764291115
16.047733723714636,7.459681384933077,9.243193599803991
15.678186063642517,7.642945597078556,8.946558951057014
15.982007812702589,7.840851271268193,9.619198413059426
16.132897249737944,8.481772110360808,9.928758257259185
16.17903110071166,9.165624752248386,10.34229215413297
16.792916664976445,8.799247981761892,10.307979146805641
16.484179046726513,8.701529948032405,10.509489611143742
17.13734144548023,9.382124200786093,10.826100632321676
17.049455446732807,8.967774390247532,10.655801325186511
16.99657943342334,8.207237241872459,9.81891442503954
16.672271625835744,8.879886674924954,10.589948035091837
16.81618883617321,8.15940154421382,10.027860550363739
17.42980864550319,7.936068582962518,10.204538362129934
17.22011269874423,7.679594099170718,9.552585029985577
16.369878228604748,7.253921336279939,9.210843675696482
16.770692638266194,7.052835545141737,9.016020471674418
16.934787773543267,6.403693917049239,8.769087044720647
15.540867864024264,6.454893633776169,8.128322002304042
16.445187444393394,6.078247257291221,8.300636357287113
15.624937225896439,6.33164314426625,8.151362501368952
16.012679108626283,6.350721505770312,8.270275390919807
15.10903688885736,6.040330283709967,7.87242210162912
14.34755894966774,6.890134463072671,8.43206743967702
14.195562313929795,6.719210966465774,8.191235427334188
14.796662699000983,7.4891887718305625,8.993626193898752
14.673612145491374,7.750186194020416,9.450494995827045
13.874334339244369,8.584683670692302,9.83970374152576
14.443725724803734,8.33296020528844,9.728944227690878
13.110145757008148,8.610865132944339,9.419613352552327
13.74593361512476,8.953212223910327,9.733908336507548
13.035836049114746,9.022934804583317,10.016575165137153
13.204427841166881,9.409982570582615,10.344080983205426
13.471586303067896,8.638995556902621,9.900047841285874
12.965218815900645,8.662933379932756,9.402594341932488
13.181668771028544,8.425319295306064,9.33067945937849
13.887092947750675,8.725092277592097,9.429595579118727
13.13697956378105,8.596412579428373,9.426031755086733
13.915733023442263,7.668665234438762,9.117392894355353
13.035492467739154,7.266124915389207,8.326699350013557
13.996246237953606,6.981015648933972,8.512157725778064
14.609757824777374,7.00290331900264,8.486173598958024
12.835083538078992,6.142755954066168,7.5460328765130456
13.875981867679815,6.347621955386839,7.623755659882302
14.785028715386852,6.52255928893473,8.192095064151935
14.632228201609145,6.43643951154835,7.477370055380365
15.168193162355957,6.4978363793029725,8.194528504281173
14.937340939513478,6.98465365599031,8.249096463951917
15.543294893736459,6.189030312100227,8.301082131736838
15.682827849432561,7.5701340282054606,9.348154263003783
16.60127080515962,7.563777295061753,9.464610193474543
16.393459527019953,7.604038698596838,9.666124109713339
16.672308679241034,8.673360779857498,10.083367055569239
16.519632021523723,9.247757735328722,11.051605232150836
16.685291099821132,9.037803551288347,10.753739373846981
16.894747391641776,9.519751103594484,10.947439303760152
17.465881922193176,9.773683477396593,11.539247195792498
17.18916186452191,9.63836307550882,10.927264130829112
17.647000461038516,9.591027464488077,11.037319231492631
18.612274900780097,9.088298419101381,10.871375770789184
18.05161580857239,8.582630091670495,10.370631693438071
17.463041690772624,7.722638824084636,9.459407868870183
18.20518146253935,7.746181253561051,10.082597908775778
17.34807534607953,7.183797453751383,9.164882152143047
16.450591837343104,7.731282815249352,9.545645613339477
16.854612695545327,6.721574084490475,8.634111533418709
16.285630525038645,6.57792333635868,8.155344113984969
16.88333746983673,6.561556873378542,8.679924464348465
16.884779694179716,6.363080733911736,8.084969530881377
17.511726004341078,6.9146265726956155,9.020319649807615
16.61971279225143,6.374167085802997,8.149613219326122
16.117829509925286,6.862722064791349,9.111198753664299
16.40536925772035,6.897258824290593,8.981153455411489
14.64443234549607,7.090764678979986,8.6226489705375
15.627140811925674,7.696469272728406,9.535344916098792
15.65805282261376,8.262117528539262,9.572041391861013
